"date","lon","lat"
2014-02-25 05:47:42,-65.3710021972656,42.3282012939453
2014-02-25 07:52:45,-65.4395980834961,42.2860298156738
2014-02-25 09:59:45,-65.5204391479492,42.2618713378906
2014-02-25 11:01:10,-65.5478515625,42.2421798706055
2014-02-25 12:04:16,-65.5850219726563,42.2288398742676
2014-02-25 13:04:21,-65.6298522949219,42.213939666748
2014-02-25 14:05:35,-65.6668472290039,42.1916694641113
2014-02-25 15:06:00,-65.6902313232422,42.1718902587891
2014-02-25 16:13:07,-65.7068786621094,42.1543197631836
2014-02-25 17:13:13,-65.7373962402344,42.1409683227539
2014-02-25 20:19:51,-65.8664321899414,42.1434783935547
2014-02-25 23:21:52,-66.0414962768555,42.2123489379883
2014-02-26 00:24:43,-66.0617370605469,42.2292785644531
2014-02-26 01:24:48,-66.0691833496094,42.2390594482422
2014-02-26 04:26:24,-66.0279998779297,42.2403793334961
2014-02-26 06:26:51,-66.0214233398438,42.2238883972168
2014-02-26 08:27:14,-66.0623397827148,42.2094993591309
2014-02-26 09:28:15,-66.0995788574219,42.199821472168
2014-02-26 10:28:33,-66.1304016113281,42.1834983825684
2014-02-26 11:29:00,-66.1504364013672,42.1638717651367
2014-02-26 12:33:46,-66.1571807861328,42.1404685974121
2014-02-26 13:39:05,-66.1564331054688,42.11376953125
2014-02-26 14:39:28,-66.1530990600586,42.0839385986328
2014-02-26 15:44:54,-66.1493377685547,42.0518112182617
2014-02-26 16:44:57,-66.1593399047852,42.0392303466797
2014-02-26 17:45:00,-66.1732635498047,42.0174789428711
2014-02-26 18:48:48,-66.2029266357422,41.9938812255859
2014-02-26 19:54:29,-66.2205581665039,41.9822807312012
2014-02-26 22:02:04,-66.3026504516602,41.9777488708496
2014-02-26 23:02:04,-66.305419921875,41.9834785461426
2014-02-27 00:02:59,-66.32470703125,41.9753303527832
2014-02-27 01:03:31,-66.3317337036133,41.972469329834
2014-02-27 03:05:47,-66.3102188110352,41.9481391906738
2014-02-27 04:06:18,-66.3082122802734,41.9112205505371
2014-02-27 05:06:40,-66.316650390625,41.8748588562012
2014-02-27 07:14:44,-66.3306274414063,41.8185691833496
2014-02-27 09:23:51,-66.3972015380859,41.8138885498047
2014-02-27 10:31:04,-66.4090576171875,41.8277397155762
2014-02-27 11:32:25,-66.4393997192383,41.8371315002441
2014-02-27 12:38:13,-66.4575805664063,41.8502006530762
2014-02-27 13:38:16,-66.4666595458984,41.8600387573242
2014-02-27 14:38:41,-66.4653625488281,41.8574981689453
2014-02-27 15:41:23,-66.4673461914063,41.8431205749512
2014-02-27 17:46:24,-66.4685516357422,41.7901802062988
2014-02-27 18:49:08,-66.4940414428711,41.7602500915527
2014-02-27 19:49:12,-66.5478515625,41.7450790405273
2014-02-27 21:53:40,-66.6481781005859,41.7388305664063
2014-02-27 22:53:58,-66.6898193359375,41.7473602294922
2014-02-28 06:00:20,-66.6767807006836,41.7723388671875
2014-02-28 08:10:52,-66.6077117919922,41.7303695678711
2014-02-28 09:10:57,-66.5989685058594,41.7378616333008
2014-02-28 10:11:00,-66.597770690918,41.7598495483398
2014-02-28 11:11:58,-66.59326171875,41.7825584411621
2014-02-28 12:11:59,-66.5964431762695,41.810661315918
2014-02-28 13:12:46,-66.5851669311523,41.8244705200195
2014-02-28 14:14:45,-66.554557800293,41.8316497802734
2014-02-28 16:17:21,-66.5056304931641,41.8433799743652
2014-02-28 17:23:04,-66.4874114990234,41.8391799926758
2014-02-28 20:35:33,-66.5003280639648,41.8216094970703
2014-02-28 21:35:36,-66.5141525268555,41.8184814453125
2014-02-28 23:38:13,-66.5329818725586,41.8546485900879
2014-03-01 00:38:46,-66.5355911254883,41.8852882385254
2014-03-01 01:38:52,-66.5253601074219,41.9153709411621
2014-03-01 02:39:42,-66.4925003051758,41.9297485351563
2014-03-01 03:39:48,-66.4591064453125,41.9395713806152
2014-03-01 06:45:33,-66.3456802368164,41.8853797912598
2014-03-01 07:46:15,-66.3430786132813,41.8518905639648
2014-03-01 09:51:10,-66.3695602416992,41.8299903869629
2014-03-01 10:51:35,-66.411003112793,41.8380699157715
2014-03-01 11:54:40,-66.445442199707,41.84619140625
2014-03-01 12:55:39,-66.4759979248047,41.8568687438965
2014-03-01 13:56:10,-66.4906768798828,41.8686599731445
2014-03-01 15:04:44,-66.4782562255859,41.8808403015137
