"ID","time","x","y","loc_class"
"T172062","2017-08-08T00:00:00Z",-80.6414,72.2694,"GPS"
"T172062","2017-08-08T00:00:00Z",-80.8065,72.352,"B"
"T172062","2017-08-08T00:00:00Z",-80.6863,72.3382,"B"
"T172062","2017-08-08T00:07:00Z",-80.6342,72.2722,"B"
"T172062","2017-08-08T00:07:00Z",-80.6342,72.2722,"B"
"T172062","2017-08-08T00:20:00Z",-80.6525,72.2728,"GPS"
"T172062","2017-08-08T00:25:00Z",-80.6407,72.2761,"A"
"T172062","2017-08-08T00:25:00Z",-80.6407,72.2761,"A"
"T172062","2017-08-08T00:25:00Z",-80.6407,72.2761,"A"
"T172062","2017-08-08T00:42:00Z",-80.6665,72.2719,"GPS"
"T172062","2017-08-08T00:44:00Z",-80.6078,72.2795,"1"
"T172062","2017-08-08T00:44:00Z",-80.6078,72.2795,"1"
"T172062","2017-08-08T00:44:00Z",-80.6078,72.2795,"1"
"T172062","2017-08-08T00:44:00Z",-80.6078,72.2795,"1"
"T172062","2017-08-08T00:44:00Z",-80.6078,72.2795,"1"
"T172062","2017-08-08T00:44:00Z",-80.6078,72.2795,"1"
"T172062","2017-08-08T00:52:00Z",-80.6692,72.2674,"GPS"
"T172062","2017-08-08T00:53:00Z",-80.7275,72.27,"1"
"T172062","2017-08-08T00:53:00Z",-80.7275,72.27,"1"
"T172062","2017-08-08T00:53:00Z",-80.7275,72.27,"1"
"T172062","2017-08-08T00:53:00Z",-80.7275,72.27,"1"
"T172062","2017-08-08T01:09:00Z",-80.6682,72.2582,"GPS"
"T172062","2017-08-08T01:19:00Z",-80.6613,72.2574,"GPS"
"T172062","2017-08-08T01:29:00Z",-80.6592,72.2563,"GPS"
"T172062","2017-08-08T01:33:00Z",-80.6846,72.2532,"1"
"T172062","2017-08-08T01:33:00Z",-80.6846,72.2532,"1"
"T172062","2017-08-08T01:33:00Z",-80.6846,72.2532,"1"
"T172062","2017-08-08T01:33:00Z",-80.6846,72.2532,"1"
"T172062","2017-08-08T01:33:00Z",-80.7511,72.2386,"1"
"T172062","2017-08-08T01:33:00Z",-80.7511,72.2386,"1"
"T172062","2017-08-08T01:33:00Z",-80.7511,72.2386,"1"
"T172062","2017-08-08T01:33:00Z",-80.7511,72.2386,"1"
"T172062","2017-08-08T01:33:00Z",-80.7511,72.2386,"1"
"T172062","2017-08-08T01:44:00Z",-80.6557,72.2539,"GPS"
"T172062","2017-08-08T02:04:00Z",-80.6558,72.255,"GPS"
"T172062","2017-08-08T02:04:00Z",-80.654,72.2536,"1"
"T172062","2017-08-08T02:04:00Z",-80.654,72.2536,"1"
"T172062","2017-08-08T02:04:00Z",-80.654,72.2536,"1"
"T172062","2017-08-08T02:04:00Z",-80.654,72.2536,"1"
"T172062","2017-08-08T02:04:00Z",-80.654,72.2536,"1"
"T172062","2017-08-08T02:04:00Z",-80.654,72.2536,"1"
"T172062","2017-08-08T02:16:00Z",-80.6475,72.2577,"GPS"
"T172062","2017-08-08T02:26:00Z",-80.6947,72.2588,"3"
"T172062","2017-08-08T02:26:00Z",-80.6947,72.2588,"3"
"T172062","2017-08-08T02:26:00Z",-80.6947,72.2588,"3"
"T172062","2017-08-08T02:26:00Z",-80.6947,72.2588,"3"
"T172062","2017-08-08T02:26:00Z",-80.6316,72.2582,"GPS"
"T172062","2017-08-08T02:33:00Z",-80.6347,72.2582,"3"
"T172062","2017-08-08T02:33:00Z",-80.6347,72.2582,"3"
"T172062","2017-08-08T02:33:00Z",-80.6347,72.2582,"3"
"T172062","2017-08-08T02:33:00Z",-80.6347,72.2582,"3"
"T172062","2017-08-08T02:33:00Z",-80.6347,72.2582,"3"
"T172062","2017-08-08T02:41:00Z",-80.6158,72.2534,"GPS"
"T172062","2017-08-08T03:02:00Z",-80.5892,72.2403,"GPS"
"T172062","2017-08-08T03:15:00Z",-80.5759,72.2338,"GPS"
"T172062","2017-08-08T03:16:00Z",-80.6056,72.2356,"A"
"T172062","2017-08-08T03:16:00Z",-80.6056,72.2356,"A"
"T172062","2017-08-08T03:16:00Z",-80.6056,72.2356,"A"
"T172062","2017-08-08T03:19:00Z",-80.5867,72.235,"B"
"T172062","2017-08-08T03:19:00Z",-80.5867,72.235,"B"
"T172062","2017-08-08T03:25:00Z",-80.5767,72.2269,"GPS"
"T172062","2017-08-08T03:36:00Z",-80.57,72.2211,"GPS"
"T172062","2017-08-08T03:52:00Z",-80.5794,72.2325,"B"
"T172062","2017-08-08T04:11:00Z",-80.5697,72.1905,"GPS"
"T172062","2017-08-08T04:11:00Z",-80.5814,72.2299,"B"
"T172062","2017-08-08T04:11:00Z",-80.5814,72.2299,"B"
"T172062","2017-08-08T04:12:00Z",-80.5438,72.1921,"2"
"T172062","2017-08-08T04:12:00Z",-80.5438,72.1921,"2"
"T172062","2017-08-08T04:12:00Z",-80.5438,72.1921,"2"
"T172062","2017-08-08T04:12:00Z",-80.5438,72.1921,"2"
"T172062","2017-08-08T04:20:00Z",-80.5599,72.1813,"GPS"
"T172062","2017-08-08T04:31:00Z",-80.5483,72.1727,"GPS"
"T172062","2017-08-08T04:44:00Z",-80.536,72.1631,"GPS"
"T172062","2017-08-08T05:02:00Z",-80.5235,72.1482,"GPS"
"T172062","2017-08-08T05:12:00Z",-80.5156,72.1392,"GPS"
"T172062","2017-08-08T05:19:00Z",-80.5282,72.1897,"B"
"T172062","2017-08-08T05:29:00Z",-80.4939,72.1258,"GPS"
"T172062","2017-08-08T05:39:00Z",-80.4907,72.1158,"GPS"
"T172062","2017-08-08T05:48:00Z",-80.4906,72.128,"2"
"T172062","2017-08-08T05:48:00Z",-80.4906,72.128,"2"
"T172062","2017-08-08T05:48:00Z",-80.4906,72.128,"2"
"T172062","2017-08-08T05:48:00Z",-80.4906,72.128,"2"
"T172062","2017-08-08T05:48:00Z",-80.4906,72.128,"2"
"T172062","2017-08-08T05:50:00Z",-80.4827,72.1103,"2"
"T172062","2017-08-08T05:50:00Z",-80.4827,72.1103,"2"
"T172062","2017-08-08T05:50:00Z",-80.4827,72.1103,"2"
"T172062","2017-08-08T05:50:00Z",-80.4827,72.1103,"2"
"T172062","2017-08-08T05:50:00Z",-80.4827,72.1103,"2"
"T172062","2017-08-08T06:00:00Z",-80.5002,72.0977,"GPS"
"T172062","2017-08-08T06:13:00Z",-80.5049,72.0873,"GPS"
"T172062","2017-08-08T06:22:00Z",-80.5034,72.0781,"GPS"
"T172062","2017-08-08T06:32:00Z",-80.4967,72.0694,"GPS"
"T172062","2017-08-08T07:11:00Z",-80.512,72.0471,"GPS"
"T172062","2017-08-08T07:21:00Z",-80.5282,72.0445,"GPS"
"T172062","2017-08-08T07:29:00Z",-80.5324,72.0394,"2"
"T172062","2017-08-08T07:29:00Z",-80.5324,72.0394,"2"
"T172062","2017-08-08T07:29:00Z",-80.5324,72.0394,"2"
"T172062","2017-08-08T07:29:00Z",-80.5324,72.0394,"2"
"T172062","2017-08-08T07:29:00Z",-80.5324,72.0394,"2"
"T172062","2017-08-08T07:29:00Z",-80.5324,72.0394,"2"
"T172062","2017-08-08T07:34:00Z",-80.5478,72.0395,"GPS"
"T172062","2017-08-08T07:49:00Z",-80.5674,72.0331,"GPS"
"T172062","2017-08-08T08:04:00Z",-80.5795,72.0272,"GPS"
"T172062","2017-08-08T08:16:00Z",-80.5908,72.0243,"GPS"
"T172062","2017-08-08T08:30:00Z",-80.6075,72.023,"GPS"
"T172062","2017-08-08T08:40:00Z",-80.6217,72.0218,"GPS"
"T172062","2017-08-08T08:47:00Z",-80.5994,72.016,"2"
"T172062","2017-08-08T08:47:00Z",-80.5994,72.016,"2"
"T172062","2017-08-08T08:47:00Z",-80.5994,72.016,"2"
"T172062","2017-08-08T08:47:00Z",-80.5994,72.016,"2"
"T172062","2017-08-08T09:03:00Z",-80.6337,72.025,"A"
"T172062","2017-08-08T09:03:00Z",-80.6337,72.025,"A"
"T172062","2017-08-08T09:03:00Z",-80.6337,72.025,"A"
"T172062","2017-08-08T09:05:00Z",-80.5995,72.0161,"B"
"T172062","2017-08-08T09:20:00Z",-80.6583,72.0199,"GPS"
"T172062","2017-08-08T09:36:00Z",-80.6732,72.0218,"GPS"
"T172062","2017-08-08T09:47:00Z",-80.6754,72.0221,"GPS"
"T172062","2017-08-08T09:57:00Z",-80.6724,72.0231,"GPS"
"T172062","2017-08-08T10:09:00Z",-80.684,72.0216,"GPS"
"T172062","2017-08-08T10:14:00Z",-80.6395,72.0197,"B"
"T172062","2017-08-08T10:14:00Z",-80.6395,72.0197,"B"
"T172062","2017-08-08T10:23:00Z",-80.6834,72.0237,"GPS"
"T172062","2017-08-08T10:26:00Z",-80.6488,72.0162,"1"
"T172062","2017-08-08T10:26:00Z",-80.6488,72.0162,"1"
"T172062","2017-08-08T10:26:00Z",-80.6488,72.0162,"1"
"T172062","2017-08-08T10:26:00Z",-80.6488,72.0162,"1"
"T172062","2017-08-08T10:26:00Z",-80.6488,72.0162,"1"
"T172062","2017-08-08T10:33:00Z",-80.6859,72.0252,"GPS"
"T172062","2017-08-08T10:44:00Z",-80.6861,72.026,"GPS"
"T172062","2017-08-08T10:45:00Z",-80.6719,72.0093,"B"
"T172062","2017-08-08T10:45:00Z",-80.6719,72.0093,"B"
"T172062","2017-08-08T10:45:00Z",-80.6477,72.0249,"3"
"T172062","2017-08-08T10:45:00Z",-80.6477,72.0249,"3"
"T172062","2017-08-08T10:45:00Z",-80.6477,72.0249,"3"
"T172062","2017-08-08T10:45:00Z",-80.6477,72.0249,"3"
"T172062","2017-08-08T11:00:00Z",-80.6599,72.0105,"B"
"T172062","2017-08-08T11:12:00Z",-80.6771,72.0341,"GPS"
"T172062","2017-08-08T11:22:00Z",-80.6767,72.0373,"GPS"
"T172062","2017-08-08T11:46:00Z",-80.6639,72.0371,"GPS"
"T172062","2017-08-08T11:58:00Z",-80.6595,72.0373,"GPS"
"T172062","2017-08-08T12:05:00Z",-80.6642,72.0414,"2"
"T172062","2017-08-08T12:05:00Z",-80.6642,72.0414,"2"
"T172062","2017-08-08T12:05:00Z",-80.6642,72.0414,"2"
"T172062","2017-08-08T12:05:00Z",-80.6642,72.0414,"2"
"T172062","2017-08-08T12:08:00Z",-80.655,72.0358,"GPS"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:09:00Z",-80.6596,72.0413,"3"
"T172062","2017-08-08T12:27:00Z",-80.6589,72.033,"GPS"
"T172062","2017-08-08T12:28:00Z",-80.7208,72.0126,"1"
"T172062","2017-08-08T12:28:00Z",-80.7208,72.0126,"1"
"T172062","2017-08-08T12:28:00Z",-80.7208,72.0126,"1"
"T172062","2017-08-08T12:28:00Z",-80.7208,72.0126,"1"
"T172062","2017-08-08T12:28:00Z",-80.7208,72.0126,"1"
"T172062","2017-08-08T12:28:00Z",-80.7352,72.009,"A"
"T172062","2017-08-08T12:28:00Z",-80.7352,72.009,"A"
"T172062","2017-08-08T12:28:00Z",-80.7352,72.009,"A"
"T172062","2017-08-08T12:38:00Z",-80.655,72.0325,"GPS"
"T172062","2017-08-08T12:39:00Z",-80.753,72.0073,"B"
"T172062","2017-08-08T12:53:00Z",-80.6581,72.0325,"GPS"
"T172062","2017-08-08T13:10:00Z",-80.6521,72.0302,"GPS"
"T172062","2017-08-08T13:32:00Z",-80.6427,72.0319,"GPS"
"T172062","2017-08-08T13:37:00Z",-80.7756,72.0076,"B"
"T172062","2017-08-08T13:39:00Z",-80.6968,72.0426,"2"
"T172062","2017-08-08T13:39:00Z",-80.6968,72.0426,"2"
"T172062","2017-08-08T13:39:00Z",-80.6968,72.0426,"2"
"T172062","2017-08-08T13:39:00Z",-80.6968,72.0426,"2"
"T172062","2017-08-08T13:39:00Z",-80.6968,72.0426,"2"
"T172062","2017-08-08T13:58:00Z",-80.636,72.0314,"GPS"
"T172062","2017-08-08T14:08:00Z",-80.6243,72.0298,"GPS"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.5798,72.0123,"0"
"T172062","2017-08-08T14:09:00Z",-80.6948,72.0142,"B"
"T172062","2017-08-08T14:09:00Z",-80.6948,72.0142,"B"
"T172062","2017-08-08T14:18:00Z",-80.6092,72.0303,"GPS"
"T172062","2017-08-08T14:19:00Z",-80.5703,72.0269,"2"
"T172062","2017-08-08T14:19:00Z",-80.5703,72.0269,"2"
"T172062","2017-08-08T14:19:00Z",-80.5703,72.0269,"2"
"T172062","2017-08-08T14:19:00Z",-80.5703,72.0269,"2"
"T172062","2017-08-08T14:19:00Z",-80.5703,72.0269,"2"
"T172062","2017-08-08T14:28:00Z",-80.5975,72.0318,"GPS"
"T172062","2017-08-08T14:39:00Z",-80.5867,72.0305,"GPS"
"T172062","2017-08-08T15:01:00Z",-80.582,72.0266,"GPS"
"T172062","2017-08-08T15:14:00Z",-80.5874,72.0265,"GPS"
"T172062","2017-08-08T15:19:00Z",-80.6102,72.0321,"B"
"T172062","2017-08-08T15:19:00Z",-80.6102,72.0321,"B"
"T172062","2017-08-08T15:24:00Z",-80.5934,72.0295,"GPS"
"T172062","2017-08-08T15:26:00Z",-80.5857,72.0403,"1"
"T172062","2017-08-08T15:26:00Z",-80.5857,72.0403,"1"
"T172062","2017-08-08T15:26:00Z",-80.5857,72.0403,"1"
"T172062","2017-08-08T15:26:00Z",-80.5857,72.0403,"1"
"T172062","2017-08-08T15:27:00Z",-80.6048,72.0287,"0"
"T172062","2017-08-08T15:27:00Z",-80.6048,72.0287,"0"
"T172062","2017-08-08T15:27:00Z",-80.6048,72.0287,"0"
"T172062","2017-08-08T15:27:00Z",-80.6048,72.0287,"0"
"T172062","2017-08-08T15:37:00Z",-80.5916,72.0296,"GPS"
"T172062","2017-08-08T15:45:00Z",-80.546,72.0163,"1"
"T172062","2017-08-08T15:45:00Z",-80.546,72.0163,"1"
"T172062","2017-08-08T15:45:00Z",-80.546,72.0163,"1"
"T172062","2017-08-08T15:45:00Z",-80.546,72.0163,"1"
"T172062","2017-08-08T16:00:00Z",-80.5938,72.0276,"GPS"
"T172062","2017-08-08T16:01:00Z",-80.5357,72.0017,"0"
"T172062","2017-08-08T16:01:00Z",-80.5357,72.0017,"0"
"T172062","2017-08-08T16:01:00Z",-80.5357,72.0017,"0"
"T172062","2017-08-08T16:01:00Z",-80.5357,72.0017,"0"
"T172062","2017-08-08T16:01:00Z",-80.5357,72.0017,"0"
"T172062","2017-08-08T16:20:00Z",-80.6184,72.0215,"GPS"
"T172062","2017-08-08T16:31:00Z",-80.6345,72.024,"GPS"
"T172062","2017-08-08T16:43:00Z",-80.6494,72.0272,"GPS"
"T172062","2017-08-08T17:32:00Z",-80.6276,72.0319,"GPS"
"T172062","2017-08-08T17:46:00Z",-80.6065,72.0334,"GPS"
"T172062","2017-08-08T17:57:00Z",-80.5934,72.0358,"GPS"
"T172062","2017-08-08T18:07:00Z",-80.577,72.0381,"GPS"
"T172062","2017-08-08T18:17:00Z",-80.5637,72.0398,"GPS"
"T172062","2017-08-09T00:02:00Z",-80.4611,72.2265,"GPS"
"T172062","2017-08-09T00:03:00Z",-80.5637,72.2074,"A"
"T172062","2017-08-09T00:03:00Z",-80.5637,72.2074,"A"
"T172062","2017-08-09T00:03:00Z",-80.5637,72.2074,"A"
"T172062","2017-08-09T00:15:00Z",-80.4571,72.2294,"GPS"
"T172062","2017-08-09T00:19:00Z",-80.6507,72.204,"0"
"T172062","2017-08-09T00:19:00Z",-80.6507,72.204,"0"
"T172062","2017-08-09T00:19:00Z",-80.6507,72.204,"0"
"T172062","2017-08-09T00:19:00Z",-80.6507,72.204,"0"
"T172062","2017-08-09T00:21:00Z",-80.5051,72.2281,"A"
"T172062","2017-08-09T00:21:00Z",-80.5051,72.2281,"A"
"T172062","2017-08-09T00:21:00Z",-80.5051,72.2281,"A"
"T172062","2017-08-09T00:31:00Z",-80.4561,72.2336,"GPS"
"T172062","2017-08-09T00:40:00Z",-80.4576,72.2363,"GPS"
"T172062","2017-08-09T01:00:00Z",-80.4715,72.2439,"GPS"
"T172062","2017-08-09T01:10:00Z",-80.4784,72.2471,"GPS"
"T172062","2017-08-09T01:12:00Z",-80.4643,72.2562,"1"
"T172062","2017-08-09T01:12:00Z",-80.4643,72.2562,"1"
"T172062","2017-08-09T01:12:00Z",-80.4643,72.2562,"1"
"T172062","2017-08-09T01:12:00Z",-80.4643,72.2562,"1"
"T172062","2017-08-09T01:20:00Z",-80.4859,72.2506,"GPS"
"T172062","2017-08-09T01:21:00Z",-80.4281,72.2403,"1"
"T172062","2017-08-09T01:21:00Z",-80.4281,72.2403,"1"
"T172062","2017-08-09T01:21:00Z",-80.4281,72.2403,"1"
"T172062","2017-08-09T01:21:00Z",-80.4281,72.2403,"1"
"T172062","2017-08-09T01:21:00Z",-80.4281,72.2403,"1"
"T172062","2017-08-09T01:21:00Z",-80.4281,72.2403,"1"
"T172062","2017-08-09T01:36:00Z",-80.4999,72.2563,"GPS"
"T172062","2017-08-09T01:38:00Z",-80.4312,72.2495,"B"
"T172062","2017-08-09T01:57:00Z",-80.549,72.2767,"1"
"T172062","2017-08-09T01:57:00Z",-80.549,72.2767,"1"
"T172062","2017-08-09T01:57:00Z",-80.549,72.2767,"1"
"T172062","2017-08-09T01:57:00Z",-80.549,72.2767,"1"
"T172062","2017-08-09T01:57:00Z",-80.549,72.2767,"1"
"T172062","2017-08-09T01:57:00Z",-80.549,72.2767,"1"
"T172062","2017-08-09T02:05:00Z",-80.5418,72.2476,"1"
"T172062","2017-08-09T02:05:00Z",-80.5418,72.2476,"1"
"T172062","2017-08-09T02:05:00Z",-80.5418,72.2476,"1"
"T172062","2017-08-09T02:05:00Z",-80.5418,72.2476,"1"
"T172062","2017-08-09T02:05:00Z",-80.5418,72.2476,"1"
"T172062","2017-08-09T02:05:00Z",-80.5418,72.2476,"1"
"T172062","2017-08-09T02:07:00Z",-80.5603,72.2662,"GPS"
"T172062","2017-08-09T02:21:00Z",-80.5735,72.2733,"GPS"
"T172062","2017-08-09T02:35:00Z",-80.5752,72.2783,"GPS"
"T172062","2017-08-09T03:03:00Z",-80.5573,72.2897,"GPS"
"T172062","2017-08-09T03:03:00Z",-80.3672,72.3312,"A"
"T172062","2017-08-09T03:03:00Z",-80.3672,72.3312,"A"
"T172062","2017-08-09T03:03:00Z",-80.3672,72.3312,"A"
"T172062","2017-08-09T03:04:00Z",-80.6054,72.2581,"1"
"T172062","2017-08-09T03:04:00Z",-80.6054,72.2581,"1"
"T172062","2017-08-09T03:04:00Z",-80.6054,72.2581,"1"
"T172062","2017-08-09T03:04:00Z",-80.6054,72.2581,"1"
"T172062","2017-08-09T03:04:00Z",-80.6054,72.2581,"1"
"T172062","2017-08-09T03:04:00Z",-80.6054,72.2581,"1"
"T172062","2017-08-09T03:31:00Z",-80.5294,72.2956,"GPS"
"T172062","2017-08-09T03:58:00Z",-80.5284,72.3047,"GPS"
"T172062","2017-08-09T04:11:00Z",-80.5228,72.2992,"GPS"
"T172062","2017-08-09T04:39:00Z",-80.5103,72.2936,"GPS"
"T172062","2017-08-09T04:52:00Z",-80.5203,72.2875,"GPS"
"T172062","2017-08-09T05:13:00Z",-80.52,72.2846,"GPS"
"T172062","2017-08-09T05:22:00Z",-80.5043,72.3011,"2"
"T172062","2017-08-09T05:22:00Z",-80.5043,72.3011,"2"
"T172062","2017-08-09T05:22:00Z",-80.5043,72.3011,"2"
"T172062","2017-08-09T05:22:00Z",-80.5043,72.3011,"2"
"T172062","2017-08-09T05:26:00Z",-80.5083,72.285,"GPS"
"T172062","2017-08-09T05:27:00Z",-80.4959,72.3018,"A"
"T172062","2017-08-09T05:27:00Z",-80.4959,72.3018,"A"
"T172062","2017-08-09T05:27:00Z",-80.4959,72.3018,"A"
"T172062","2017-08-09T05:36:00Z",-80.4955,72.2838,"GPS"
"T172062","2017-08-09T05:56:00Z",-80.4807,72.289,"GPS"
"T172062","2017-08-09T06:25:00Z",-80.4646,72.3001,"GPS"
"T172062","2017-08-09T06:38:00Z",-80.456,72.309,"GPS"
"T172062","2017-08-09T06:48:00Z",-80.4499,72.3177,"GPS"
"T172062","2017-08-09T06:52:00Z",-80.3914,72.3173,"A"
"T172062","2017-08-09T06:52:00Z",-80.3914,72.3173,"A"
"T172062","2017-08-09T06:52:00Z",-80.3914,72.3173,"A"
"T172062","2017-08-09T06:59:00Z",-80.4477,72.3254,"GPS"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T06:59:00Z",-80.4484,72.33,"2"
"T172062","2017-08-09T07:09:00Z",-80.4481,72.332,"GPS"
"T172062","2017-08-09T07:09:00Z",-80.4383,72.3336,"B"
"T172062","2017-08-09T07:20:00Z",-80.4513,72.3412,"GPS"
"T172062","2017-08-09T07:32:00Z",-80.4567,72.3513,"GPS"
"T172062","2017-08-09T07:42:00Z",-80.458,72.3607,"GPS"
"T172062","2017-08-09T08:00:00Z",-80.4359,72.3673,"GPS"
"T172062","2017-08-09T08:11:00Z",-80.4203,72.3749,"GPS"
"T172062","2017-08-09T08:22:00Z",-80.4006,72.3827,"GPS"
"T172062","2017-08-09T08:32:00Z",-80.3793,72.3909,"2"
"T172062","2017-08-09T08:32:00Z",-80.3793,72.3909,"2"
"T172062","2017-08-09T08:32:00Z",-80.3793,72.3909,"2"
"T172062","2017-08-09T08:32:00Z",-80.3793,72.3909,"2"
"T172062","2017-08-09T08:33:00Z",-80.3874,72.3865,"GPS"
"T172062","2017-08-09T08:33:00Z",-80.3791,72.3913,"B"
"T172062","2017-08-09T08:34:00Z",-80.3687,72.3911,"A"
"T172062","2017-08-09T08:34:00Z",-80.3687,72.3911,"A"
"T172062","2017-08-09T08:34:00Z",-80.3687,72.3911,"A"
"T172062","2017-08-09T09:01:00Z",-80.3976,72.4058,"GPS"
"T172062","2017-08-09T09:15:00Z",-80.3993,72.418,"GPS"
"T172062","2017-08-09T09:26:00Z",-80.3749,72.4218,"GPS"
"T172062","2017-08-09T09:50:00Z",-80.3298,72.4203,"GPS"
"T172062","2017-08-09T10:17:00Z",-80.3314,72.4054,"GPS"
"T172062","2017-08-09T10:17:00Z",-80.3599,72.397,"0"
"T172062","2017-08-09T10:17:00Z",-80.3599,72.397,"0"
"T172062","2017-08-09T10:17:00Z",-80.3599,72.397,"0"
"T172062","2017-08-09T10:17:00Z",-80.3599,72.397,"0"
"T172062","2017-08-09T10:18:00Z",-80.4024,72.4041,"2"
"T172062","2017-08-09T10:18:00Z",-80.4024,72.4041,"2"
"T172062","2017-08-09T10:18:00Z",-80.4024,72.4041,"2"
"T172062","2017-08-09T10:18:00Z",-80.4024,72.4041,"2"
"T172062","2017-08-09T10:18:00Z",-80.1749,72.4192,"1"
"T172062","2017-08-09T10:18:00Z",-80.1749,72.4192,"1"
"T172062","2017-08-09T10:18:00Z",-80.1749,72.4192,"1"
"T172062","2017-08-09T10:18:00Z",-80.1749,72.4192,"1"
"T172062","2017-08-09T10:32:00Z",-80.3677,72.4055,"GPS"
"T172062","2017-08-09T10:44:00Z",-80.3896,72.4,"GPS"
"T172062","2017-08-09T10:57:00Z",-80.3947,72.4029,"GPS"
"T172062","2017-08-09T11:08:00Z",-80.4067,72.4093,"GPS"
"T172062","2017-08-09T11:21:00Z",-80.4019,72.418,"GPS"
"T172062","2017-08-09T11:32:00Z",-80.3935,72.4256,"GPS"
"T172062","2017-08-09T11:43:00Z",-80.3825,72.4308,"GPS"
"T172062","2017-08-09T11:46:00Z",-80.368,72.4302,"1"
"T172062","2017-08-09T11:46:00Z",-80.368,72.4302,"1"
"T172062","2017-08-09T11:46:00Z",-80.368,72.4302,"1"
"T172062","2017-08-09T11:46:00Z",-80.368,72.4302,"1"
"T172062","2017-08-09T11:57:00Z",-80.4053,72.4238,"1"
"T172062","2017-08-09T11:57:00Z",-80.4053,72.4238,"1"
"T172062","2017-08-09T11:57:00Z",-80.4053,72.4238,"1"
"T172062","2017-08-09T11:57:00Z",-80.4053,72.4238,"1"
"T172062","2017-08-09T12:01:00Z",-80.3728,72.4308,"A"
"T172062","2017-08-09T12:01:00Z",-80.3728,72.4308,"A"
"T172062","2017-08-09T12:01:00Z",-80.3728,72.4308,"A"
"T172062","2017-08-09T12:03:00Z",-80.3599,72.4279,"GPS"
"T172062","2017-08-09T12:03:00Z",-80.3601,72.4319,"2"
"T172062","2017-08-09T12:03:00Z",-80.3601,72.4319,"2"
"T172062","2017-08-09T12:03:00Z",-80.3601,72.4319,"2"
"T172062","2017-08-09T12:03:00Z",-80.3601,72.4319,"2"
"T172062","2017-08-09T12:03:00Z",-80.3601,72.4319,"2"
"T172062","2017-08-09T12:22:00Z",-80.3345,72.4363,"GPS"
"T172062","2017-08-09T12:23:00Z",-80.2922,72.4318,"A"
"T172062","2017-08-09T12:23:00Z",-80.2922,72.4318,"A"
"T172062","2017-08-09T12:23:00Z",-80.2922,72.4318,"A"
"T172062","2017-08-09T12:33:00Z",-80.3185,72.4418,"GPS"
"T172062","2017-08-09T12:48:00Z",-80.3099,72.4513,"GPS"
"T172062","2017-08-09T13:05:00Z",-80.3201,72.4625,"GPS"
"T172062","2017-08-09T13:24:00Z",-80.3714,72.4678,"GPS"
"T172062","2017-08-09T13:26:00Z",-80.5329,72.4777,"0"
"T172062","2017-08-09T13:26:00Z",-80.5329,72.4777,"0"
"T172062","2017-08-09T13:26:00Z",-80.5329,72.4777,"0"
"T172062","2017-08-09T13:26:00Z",-80.5329,72.4777,"0"
"T172062","2017-08-09T13:26:00Z",-80.5329,72.4777,"0"
"T172062","2017-08-09T13:40:00Z",-80.4249,72.4694,"GPS"
"T172062","2017-08-09T13:41:00Z",-80.5145,72.4772,"A"
"T172062","2017-08-09T13:41:00Z",-80.5145,72.4772,"A"
"T172062","2017-08-09T13:41:00Z",-80.5145,72.4772,"A"
"T172062","2017-08-09T13:41:00Z",-80.5344,72.4856,"A"
"T172062","2017-08-09T13:41:00Z",-80.5344,72.4856,"A"
"T172062","2017-08-09T13:41:00Z",-80.5344,72.4856,"A"
"T172062","2017-08-09T13:43:00Z",-80.3546,72.4579,"0"
"T172062","2017-08-09T13:43:00Z",-80.3546,72.4579,"0"
"T172062","2017-08-09T13:43:00Z",-80.3546,72.4579,"0"
"T172062","2017-08-09T13:43:00Z",-80.3546,72.4579,"0"
"T172062","2017-08-09T13:50:00Z",-80.446,72.4715,"GPS"
"T172062","2017-08-09T13:59:00Z",-80.5047,72.4736,"B"
"T172062","2017-08-09T13:59:00Z",-80.5047,72.4736,"B"
"T172062","2017-08-09T14:14:00Z",-80.468,72.4554,"GPS"
